max_car_agents,tolerance,green_light_duration,Run,average_congestion
23,0,7,20134.0,58.75448718962947
23,0,2,20135.0,57.28819127757928
132,0,4,20136.0,57.95246513940727
113,0,4,20137.0,58.7523161300102
132,0,4,20138.0,56.71320471488845
132,0,5,20139.0,55.726885849996656
132,0,5,20140.0,57.26387480220451
113,0,5,20141.0,58.96005084143749
113,0,4,20142.0,75.89022448713986
113,0,5,20143.0,90.65382698377623
177,0,6,20144.0,58.02349156648183
68,0,6,20145.0,56.13578410469818
177,0,6,20146.0,65.3174848878553
177,0,6,20147.0,58.621164003491344
177,0,6,20148.0,63.13013432578007
68,0,6,20149.0,63.903319491252155
68,0,6,20150.0,64.11407683716112
68,0,6,20151.0,59.9693441958979
87,0,3,20152.0,58.884044338129975
158,0,3,20153.0,62.60083565633604
87,0,3,20154.0,79.38105022924258
87,0,3,20155.0,62.803530818474876
87,0,3,20156.0,61.756048981080646
158,0,3,20157.0,57.56597729852797
158,0,3,20158.0,57.56597729852797
158,0,3,20159.0,57.56597729852797
65,0,4,20160.0,61.52556296630743
181,0,4,20161.0,59.04631528917374
65,0,4,20162.0,57.99070563068027
65,0,3,20163.0,59.22228286162128
65,0,3,20164.0,61.756048981080646
181,0,3,20165.0,59.733018332525056
181,0,4,20166.0,60.699599784912856
181,0,3,20167.0,71.6685504366264
155,0,7,20168.0,57.95246513940727
91,0,7,20169.0,60.84822517507019
155,0,7,20170.0,60.97280091159441
155,0,6,20171.0,60.97280091159441
155,0,6,20172.0,76.00933681555821
91,0,6,20173.0,59.22228286162128
91,0,7,20174.0,67.26963795136773
91,0,6,20175.0,65.07614849845945
110,0,2,20176.0,77.40969680061247
136,0,2,20177.0,58.96005084143749
110,0,2,20178.0,67.26963795136773
110,0,7,20179.0,60.29348095503696
110,0,7,20180.0,77.40969680061247
136,0,7,20181.0,60.699599784912856
136,0,2,20182.0,60.699599784912856
136,0,7,20183.0,76.00933681555821
20,0,5,20184.0,79.38105022924258
46,0,5,20185.0,58.679507044668924
20,0,5,20186.0,67.12984726130183
20,0,4,20187.0,56.13578410469818
20,0,4,20188.0,60.97280091159441
46,0,4,20189.0,74.6048966993537
46,0,5,20190.0,59.53960723786544
46,0,4,20191.0,57.69134928875288
20,0,4,20192.0,56.2425283681161
107,0,4,20193.0,57.26387480220451
20,0,4,20194.0,57.74240352734573
20,0,7,20195.0,57.95246513940727
20,0,7,20196.0,58.936523445542
107,0,7,20197.0,60.29348095503696
107,0,4,20198.0,58.621164003491344
107,0,7,20199.0,65.26570801717129
110,0,7,20200.0,60.434896811158126
197,0,7,20201.0,58.86685974041244
110,0,7,20202.0,56.36779674349526
110,0,4,20203.0,56.36779674349526
110,0,4,20204.0,63.97278411596403
197,0,4,20205.0,58.50715206746257
197,0,7,20206.0,58.50715206746257
197,0,4,20207.0,58.50715206746257
155,0,3,20208.0,58.23502212173269
62,0,3,20209.0,73.5488835573937
155,0,3,20210.0,62.389170720664126
155,0,2,20211.0,62.60083565633604
155,0,2,20212.0,65.26570801717129
62,0,2,20213.0,62.60083565633604
62,0,3,20214.0,56.2425283681161
62,0,2,20215.0,62.60083565633604
65,0,6,20216.0,60.02197691590506
152,0,6,20217.0,56.13053462148694
65,0,6,20218.0,56.2425283681161
65,0,5,20219.0,62.389170720664126
65,0,5,20220.0,60.31115899283607
152,0,5,20221.0,58.09556014468141
152,0,6,20222.0,61.556483586335716
152,0,5,20223.0,58.621164003491344
87,0,6,20224.0,60.84822517507019
130,0,6,20225.0,57.26387480220451
87,0,6,20226.0,58.936523445542
87,0,7,20227.0,60.29348095503696
87,0,7,20228.0,57.56597729852797
130,0,7,20229.0,56.76747769687663
130,0,6,20230.0,59.39168892016068
130,0,7,20231.0,58.281131841684626
177,0,3,20232.0,71.6685504366264
40,0,3,20233.0,74.6048966993537
177,0,3,20234.0,58.679507044668924
177,0,4,20235.0,60.29348095503696
177,0,4,20236.0,58.679507044668924
40,0,4,20237.0,58.281131841684626
40,0,3,20238.0,71.22339601422881
40,0,4,20239.0,58.09556014468141
132,0,5,20240.0,58.281131841684626
175,0,5,20241.0,58.75448718962947
132,0,5,20242.0,66.02648589718297
132,0,3,20243.0,59.50955866277443
132,0,3,20244.0,58.88140676409434
175,0,3,20245.0,57.58682619200043
175,0,5,20246.0,63.903319491252155
175,0,3,20247.0,60.31115899283607
42,0,2,20248.0,58.39975595421065
85,0,2,20249.0,62.998026306564576
42,0,2,20250.0,55.44814569017571
42,0,6,20251.0,59.875674399556424
42,0,6,20252.0,58.281131841684626
85,0,6,20253.0,71.6685504366264
85,0,2,20254.0,71.6685504366264
85,0,6,20255.0,71.6685504366264
54,0,5,20256.0,59.61299577303292
28,0,5,20257.0,55.726885849996656
54,0,5,20258.0,57.95246513940727
54,0,5,20259.0,57.95246513940727
54,0,5,20260.0,57.99070563068027
28,0,5,20261.0,58.936523445542
28,0,5,20262.0,77.40969680061247
28,0,5,20263.0,59.6149273579096
144,0,2,20264.0,60.767597715594995
118,0,2,20265.0,57.69134928875288
144,0,2,20266.0,57.28819127757928
144,0,2,20267.0,57.28819127757928
144,0,2,20268.0,77.40969680061247
118,0,2,20269.0,77.40969680061247
118,0,2,20270.0,74.6048966993537
118,0,2,20271.0,74.6048966993537
189,0,6,20272.0,58.884044338129975
73,0,6,20273.0,58.23502212173269
189,0,6,20274.0,80.88298302206125
189,0,3,20275.0,58.02349156648183
189,0,3,20276.0,60.97280091159441
73,0,3,20277.0,86.01263237304022
73,0,6,20278.0,57.56597729852797
73,0,3,20279.0,81.38151662865624
99,0,3,20280.0,59.6149273579096
163,0,3,20281.0,59.6149273579096
99,0,3,20282.0,58.76058579766547
99,0,6,20283.0,58.76058579766547
99,0,6,20284.0,71.22339601422881
163,0,6,20285.0,59.37611002156582
163,0,3,20286.0,57.58682619200043
163,0,6,20287.0,60.29348095503696
76,0,2,20288.0,59.34777702227166
186,0,2,20289.0,61.80730738127482
76,0,2,20290.0,57.58682619200043
76,0,5,20291.0,59.04631528917374
76,0,5,20292.0,89.39427360373075
186,0,5,20293.0,58.96005084143749
186,0,2,20294.0,58.96005084143749
186,0,5,20295.0,56.71320471488845
166,0,5,20296.0,55.61855716183195
96,0,5,20297.0,78.66368914547708
166,0,5,20298.0,56.13053462148694
166,0,2,20299.0,56.13053462148694
166,0,2,20300.0,59.657773873125414
96,0,2,20301.0,56.13053462148694
96,0,5,20302.0,56.13053462148694
96,0,2,20303.0,56.13053462148694
121,0,4,20304.0,62.60083565633604
141,0,4,20305.0,60.767597715594995
121,0,4,20306.0,62.60083565633604
121,0,4,20307.0,57.28819127757928
121,0,4,20308.0,57.28819127757928
141,0,4,20309.0,55.726885849996656
141,0,4,20310.0,55.726885849996656
141,0,4,20311.0,59.58489822847981
31,0,7,20312.0,61.756048981080646
51,0,7,20313.0,60.31115899283607
31,0,7,20314.0,66.17077210870656
31,0,7,20315.0,58.02349156648183
31,0,7,20316.0,57.69134928875288
51,0,7,20317.0,58.679507044668924
51,0,7,20318.0,77.17614868184667
51,0,7,20319.0,59.31037228854077
37,0,2,20320.0,60.434896811158126
169,0,2,20321.0,58.23502212173269
37,0,2,20322.0,57.26387480220451
37,0,2,20323.0,57.58682619200043
37,0,2,20324.0,62.026461495066876
169,0,2,20325.0,59.9693441958979
169,0,2,20326.0,57.56597729852797
169,0,2,20327.0,60.78916614369035
127,0,5,20328.0,58.86685974041244
79,0,5,20329.0,56.31911763108957
127,0,5,20330.0,58.09556014468141
127,0,5,20331.0,60.02197691590506
127,0,5,20332.0,64.11407683716112
79,0,5,20333.0,76.00933681555821
79,0,5,20334.0,66.17077210870656
79,0,5,20335.0,61.58732958836143
172,0,3,20336.0,64.11407683716112
124,0,3,20337.0,66.88489686906468
172,0,3,20338.0,58.23502212173269
172,0,7,20339.0,62.60083565633604
172,0,7,20340.0,57.74240352734573
124,0,7,20341.0,86.01263237304022
124,0,3,20342.0,65.3174848878553
124,0,7,20343.0,57.56597729852797
82,0,6,20344.0,79.38105022924258
34,0,6,20345.0,56.71320471488845
82,0,6,20346.0,58.09556014468141
82,0,4,20347.0,61.73137506711476
82,0,4,20348.0,67.12984726130183
34,0,4,20349.0,59.04631528917374
34,0,6,20350.0,57.315439601133455
34,0,4,20351.0,63.97278411596403
104,0,5,20352.0,77.40969680061247
57,0,5,20353.0,63.13013432578007
104,0,5,20354.0,59.657773873125414
104,0,2,20355.0,63.62029828692607
104,0,2,20356.0,55.52927462217086
57,0,2,20357.0,58.7523161300102
57,0,5,20358.0,64.91047117670387
57,0,2,20359.0,75.89022448713986
194,0,2,20360.0,58.23502212173269
147,0,2,20361.0,56.71320471488845
194,0,2,20362.0,58.7523161300102
194,0,5,20363.0,56.402222429932856
194,0,5,20364.0,59.6149273579096
147,0,5,20365.0,65.26570801717129
147,0,2,20366.0,56.402222429932856
147,0,5,20367.0,58.23502212173269
149,0,7,20368.0,55.726885849996656
102,0,7,20369.0,55.52927462217086
149,0,7,20370.0,57.95246513940727
149,0,6,20371.0,55.44814569017571
149,0,6,20372.0,58.50715206746257
102,0,6,20373.0,86.01263237304022
102,0,7,20374.0,73.5488835573937
102,0,6,20375.0,58.281131841684626
59,0,4,20376.0,57.315439601133455
192,0,4,20377.0,58.884044338129975
59,0,4,20378.0,55.44814569017571
59,0,3,20379.0,77.17614868184667
59,0,3,20380.0,61.3447213680496
192,0,3,20381.0,62.389170720664126
192,0,4,20382.0,62.389170720664126
192,0,3,20383.0,62.389170720664126
48,0,7,20384.0,57.28819127757928
135,0,7,20385.0,71.22339601422881
48,0,7,20386.0,65.3174848878553
48,0,4,20387.0,61.556483586335716
48,0,4,20388.0,67.12984726130183
135,0,4,20389.0,58.76058579766547
135,0,7,20390.0,58.884044338129975
135,0,4,20391.0,55.726885849996656
138,0,4,20392.0,60.02197691590506
45,0,4,20393.0,63.62029828692607
138,0,4,20394.0,61.41572718561653
138,0,7,20395.0,58.86685974041244
138,0,7,20396.0,57.56597729852797
45,0,7,20397.0,73.5488835573937
45,0,4,20398.0,59.733018332525056
45,0,7,20399.0,59.34777702227166
183,0,6,20400.0,59.04631528917374
180,0,6,20401.0,65.26570801717129
183,0,6,20402.0,73.5488835573937
183,0,6,20403.0,57.99070563068027
183,0,6,20404.0,69.33046516523723
180,0,6,20405.0,66.02648589718297
180,0,6,20406.0,58.02349156648183
180,0,6,20407.0,56.71320471488845
93,0,3,20408.0,57.315439601133455
90,0,3,20409.0,60.97280091159441
93,0,3,20410.0,56.36779674349526
93,0,3,20411.0,56.36779674349526
93,0,3,20412.0,61.73137506711476
90,0,3,20413.0,63.903319491252155
90,0,3,20414.0,63.97278411596403
90,0,3,20415.0,55.44814569017571
70,0,4,20416.0,57.95246513940727
68,0,4,20417.0,58.7523161300102
70,0,4,20418.0,60.84822517507019
70,0,3,20419.0,60.31115899283607
70,0,3,20420.0,61.3447213680496
68,0,3,20421.0,60.14648021355956
68,0,4,20422.0,59.22228286162128
68,0,3,20423.0,60.31115899283607
160,0,7,20424.0,59.53960723786544
158,0,7,20425.0,64.11407683716112
160,0,7,20426.0,59.53960723786544
160,0,6,20427.0,56.36779674349526
160,0,6,20428.0,59.41547796482976
158,0,6,20429.0,90.65382698377623
158,0,7,20430.0,90.65382698377623
158,0,6,20431.0,59.657773873125414
115,0,2,20432.0,65.26570801717129
23,0,2,20433.0,74.6048966993537
115,0,2,20434.0,60.14648021355956
115,0,5,20435.0,60.14648021355956
115,0,5,20436.0,74.6048966993537
23,0,5,20437.0,59.657773873125414
23,0,2,20438.0,58.50715206746257
23,0,5,20439.0,55.61855716183195
25,0,5,20440.0,57.7437561031359
113,0,5,20441.0,58.86685974041244
25,0,5,20442.0,61.41572718561653
25,0,2,20443.0,59.5482420133824
25,0,2,20444.0,64.91047117670387
113,0,2,20445.0,59.37611002156582
113,0,5,20446.0,57.95246513940727
113,0,2,20447.0,61.73137506711476
28,0,6,20448.0,59.875674399556424
189,0,6,20449.0,55.726885849996656
28,0,6,20450.0,65.07614849845945
28,0,3,20451.0,79.38105022924258
28,0,3,20452.0,59.34777702227166
189,0,3,20453.0,71.3376366336887
189,0,6,20454.0,56.402222429932856
189,0,3,20455.0,71.3376366336887
118,0,3,20456.0,71.3376366336887
99,0,3,20457.0,71.6685504366264
118,0,3,20458.0,77.17614868184667
118,0,6,20459.0,58.76058579766547
118,0,6,20460.0,59.5482420133824
99,0,6,20461.0,75.89022448713986
99,0,3,20462.0,58.679507044668924
99,0,6,20463.0,58.679507044668924
163,0,5,20464.0,71.22339601422881
144,0,5,20465.0,55.52927462217086
163,0,5,20466.0,57.56597729852797
163,0,7,20467.0,74.6048966993537
163,0,7,20468.0,62.25774213145952
144,0,7,20469.0,59.875674399556424
144,0,5,20470.0,59.875674399556424
144,0,7,20471.0,59.875674399556424
73,0,2,20472.0,62.25774213145952
54,0,2,20473.0,69.33046516523723
73,0,2,20474.0,61.756048981080646
73,0,4,20475.0,62.31385168427787
73,0,4,20476.0,62.026461495066876
54,0,4,20477.0,59.657773873125414
54,0,2,20478.0,59.61299577303292
54,0,4,20479.0,59.04631528917374
96,0,4,20480.0,61.284072783415624
31,0,4,20481.0,66.02648589718297
96,0,4,20482.0,61.41572718561653
96,0,2,20483.0,61.58732958836143
96,0,2,20484.0,61.3447213680496
31,0,2,20485.0,67.26963795136773
31,0,4,20486.0,63.62029828692607
31,0,2,20487.0,57.56597729852797
186,0,7,20488.0,69.33046516523723
121,0,7,20489.0,59.50955866277443
186,0,7,20490.0,61.80730738127482
186,0,5,20491.0,58.50715206746257
186,0,5,20492.0,59.41547796482976
121,0,5,20493.0,58.7523161300102
121,0,7,20494.0,58.02349156648183
121,0,5,20495.0,57.28819127757928
141,0,2,20496.0,59.9693441958979
76,0,2,20497.0,55.61855716183195
141,0,2,20498.0,79.38105022924258
141,0,6,20499.0,61.58732958836143
141,0,6,20500.0,58.23502212173269
76,0,6,20501.0,61.3447213680496
76,0,2,20502.0,84.86435241386019
76,0,6,20503.0,71.22339601422881
51,0,5,20504.0,61.556483586335716
166,0,5,20505.0,90.65382698377623
51,0,5,20506.0,58.96005084143749
51,0,3,20507.0,81.38151662865624
51,0,3,20508.0,66.02648589718297
166,0,3,20509.0,57.315439601133455
166,0,5,20510.0,57.58682619200043
166,0,3,20511.0,62.803530818474876
62,0,3,20512.0,56.2425283681161
110,0,3,20513.0,62.998026306564576
62,0,3,20514.0,57.26387480220451
62,0,4,20515.0,56.76747769687663
62,0,4,20516.0,61.52556296630743
110,0,4,20517.0,62.389170720664126
110,0,3,20518.0,65.3174848878553
110,0,4,20519.0,57.315439601133455
152,0,6,20520.0,56.76747769687663
20,0,6,20521.0,55.55497458754186
152,0,6,20522.0,58.76058579766547
152,0,7,20523.0,58.76058579766547
152,0,7,20524.0,55.44814569017571
20,0,7,20525.0,55.61855716183195
20,0,6,20526.0,59.58489822847981
20,0,7,20527.0,69.33046516523723
197,0,4,20528.0,56.13053462148694
155,0,4,20529.0,81.38151662865624
197,0,4,20530.0,59.39168892016068
197,0,5,20531.0,59.39168892016068
197,0,5,20532.0,59.22228286162128
155,0,5,20533.0,56.13053462148694
155,0,4,20534.0,61.3447213680496
155,0,5,20535.0,78.66368914547708
107,0,7,20536.0,64.11407683716112
65,0,7,20537.0,58.50715206746257
107,0,7,20538.0,59.53960723786544
107,0,2,20539.0,58.621164003491344
107,0,2,20540.0,60.78916614369035
65,0,2,20541.0,62.389170720664126
65,0,7,20542.0,62.998026306564576
65,0,2,20543.0,58.884044338129975
84,0,5,20544.0,58.88140676409434
87,0,5,20545.0,62.60083565633604
84,0,5,20546.0,60.767597715594995
84,0,3,20547.0,60.767597715594995
84,0,3,20548.0,59.5482420133824
87,0,3,20549.0,57.7437561031359
87,0,5,20550.0,64.11407683716112
87,0,3,20551.0,66.17077210870656
174,0,2,20552.0,56.13578410469818
177,0,2,20553.0,62.25774213145952
174,0,2,20554.0,60.78916614369035
174,0,6,20555.0,59.61299577303292
174,0,6,20556.0,56.402222429932856
177,0,6,20557.0,71.3376366336887
177,0,2,20558.0,63.13013432578007
177,0,6,20559.0,63.62029828692607
129,0,7,20560.0,56.402222429932856
42,0,7,20561.0,63.54124298757513
129,0,7,20562.0,58.62846194002566
129,0,5,20563.0,59.657773873125414
129,0,5,20564.0,58.76058579766547
42,0,5,20565.0,58.09556014468141
42,0,7,20566.0,59.733018332525056
42,0,5,20567.0,58.09556014468141
39,0,4,20568.0,59.37611002156582
132,0,4,20569.0,76.00933681555821
39,0,4,20570.0,59.875674399556424
39,0,2,20571.0,56.36779674349526
39,0,2,20572.0,61.284072783415624
132,0,2,20573.0,58.679507044668924
132,0,4,20574.0,75.89022448713986
132,0,2,20575.0,60.635039469075295
34,0,6,20576.0,56.2425283681161
82,0,6,20577.0,57.7437561031359
34,0,6,20578.0,78.66368914547708
34,0,6,20579.0,86.01263237304022
34,0,6,20580.0,58.7523161300102
82,0,6,20581.0,55.52927462217086
82,0,6,20582.0,58.543512765190705
82,0,6,20583.0,84.86435241386019
124,0,3,20584.0,59.53960723786544
172,0,3,20585.0,60.434896811158126
124,0,3,20586.0,58.88140676409434
124,0,3,20587.0,57.7437561031359
124,0,3,20588.0,59.875674399556424
172,0,3,20589.0,60.29348095503696
172,0,3,20590.0,59.5482420133824
172,0,3,20591.0,86.01263237304022
169,0,7,20592.0,57.315439601133455
37,0,7,20593.0,90.65382698377623
169,0,7,20594.0,58.86685974041244
169,0,2,20595.0,61.3447213680496
169,0,2,20596.0,65.3174848878553
37,0,2,20597.0,58.75448718962947
37,0,7,20598.0,58.281131841684626
37,0,2,20599.0,59.875674399556424
79,0,4,20600.0,59.733018332525056
127,0,4,20601.0,58.281131841684626
79,0,4,20602.0,56.2425283681161
79,0,5,20603.0,59.34777702227166
79,0,5,20604.0,56.36779674349526
127,0,5,20605.0,58.50715206746257
127,0,4,20606.0,60.29348095503696
127,0,5,20607.0,60.29348095503696
101,0,2,20608.0,59.50955866277443
149,0,2,20609.0,59.41547796482976
101,0,2,20610.0,62.389170720664126
101,0,7,20611.0,66.88489686906468
101,0,7,20612.0,58.75448718962947
149,0,7,20613.0,57.56597729852797
149,0,2,20614.0,57.56597729852797
149,0,7,20615.0,58.02349156648183
191,0,5,20616.0,58.88140676409434
59,0,5,20617.0,61.556483586335716
191,0,5,20618.0,58.679507044668924
191,0,4,20619.0,61.556483586335716
191,0,4,20620.0,60.29348095503696
59,0,4,20621.0,59.58489822847981
59,0,5,20622.0,60.635039469075295
59,0,4,20623.0,75.89022448713986
146,0,4,20624.0,57.267389540146894
194,0,4,20625.0,59.9693441958979
146,0,4,20626.0,56.13578410469818
146,0,3,20627.0,71.22339601422881
146,0,3,20628.0,57.58682619200043
194,0,3,20629.0,59.9693441958979
194,0,4,20630.0,59.9693441958979
194,0,3,20631.0,59.9693441958979
56,0,7,20632.0,59.31037228854077
104,0,7,20633.0,58.23502212173269
56,0,7,20634.0,90.65382698377623
56,0,6,20635.0,61.3447213680496
56,0,6,20636.0,59.53960723786544
104,0,6,20637.0,59.34777702227166
104,0,7,20638.0,59.875674399556424
104,0,6,20639.0,56.36779674349526
45,0,3,20640.0,59.61299577303292
48,0,3,20641.0,59.61299577303292
45,0,3,20642.0,57.56597729852797
45,0,5,20643.0,65.07614849845945
45,0,5,20644.0,56.402222429932856
48,0,5,20645.0,62.998026306564576
48,0,3,20646.0,65.07614849845945
48,0,5,20647.0,62.998026306564576
135,0,6,20648.0,60.29348095503696
138,0,6,20649.0,58.936523445542
135,0,6,20650.0,62.31385168427787
135,0,2,20651.0,59.04631528917374
135,0,2,20652.0,62.31385168427787
138,0,2,20653.0,56.13053462148694
138,0,6,20654.0,56.13053462148694
138,0,2,20655.0,56.13053462148694
180,0,2,20656.0,90.65382698377623
93,0,2,20657.0,55.726885849996656
180,0,2,20658.0,59.34777702227166
180,0,4,20659.0,60.29348095503696
180,0,4,20660.0,58.7523161300102
93,0,4,20661.0,56.71320471488845
93,0,2,20662.0,61.41572718561653
93,0,4,20663.0,67.26963795136773
90,0,5,20664.0,59.53960723786544
183,0,5,20665.0,60.29348095503696
90,0,5,20666.0,59.9693441958979
90,0,7,20667.0,61.80730738127482
90,0,7,20668.0,60.635039469075295
183,0,7,20669.0,59.22228286162128
183,0,5,20670.0,81.38151662865624
183,0,7,20671.0,81.38151662865624
68,0,7,20672.0,55.61855716183195
161,0,7,20673.0,61.58732958836143
68,0,7,20674.0,60.31115899283607
68,0,6,20675.0,62.998026306564576
68,0,6,20676.0,55.61855716183195
161,0,6,20677.0,59.41547796482976
161,0,7,20678.0,65.26570801717129
161,0,6,20679.0,59.53960723786544
158,0,4,20680.0,67.12984726130183
71,0,4,20681.0,67.12984726130183
158,0,4,20682.0,57.95246513940727
158,0,3,20683.0,57.28819127757928
158,0,3,20684.0,66.02648589718297
71,0,3,20685.0,56.36779674349526
71,0,4,20686.0,58.884044338129975
71,0,3,20687.0,73.5488835573937
113,0,6,20688.0,86.01263237304022
116,0,6,20689.0,65.3174848878553
113,0,6,20690.0,59.875674399556424
113,0,4,20691.0,60.78916614369035
113,0,4,20692.0,59.50955866277443
116,0,4,20693.0,69.33046516523723
116,0,6,20694.0,69.33046516523723
116,0,4,20695.0,64.11407683716112
23,0,3,20696.0,61.556483586335716
26,0,3,20697.0,60.29348095503696
23,0,3,20698.0,61.58732958836143
23,0,7,20699.0,63.54124298757513
23,0,7,20700.0,58.39975595421065
26,0,7,20701.0,56.71320471488845
26,0,3,20702.0,57.74240352734573
26,0,7,20703.0,57.58682619200043
24,0,5,20704.0,55.44814569017571
139,0,5,20705.0,71.6685504366264
24,0,5,20706.0,58.23502212173269
24,0,5,20707.0,90.65382698377623
24,0,5,20708.0,62.389170720664126
139,0,5,20709.0,67.12984726130183
139,0,5,20710.0,67.12984726130183
139,0,5,20711.0,80.88298302206125
114,0,2,20712.0,58.09556014468141
49,0,2,20713.0,59.9693441958979
114,0,2,20714.0,69.33046516523723
114,0,2,20715.0,59.733018332525056
114,0,2,20716.0,76.00933681555821
49,0,2,20717.0,61.41572718561653
49,0,2,20718.0,62.60083565633604
49,0,2,20719.0,56.36779674349526
159,0,7,20720.0,60.14648021355956
184,0,7,20721.0,58.281131841684626
159,0,7,20722.0,59.37611002156582
159,0,4,20723.0,59.37611002156582
159,0,4,20724.0,59.37611002156582
184,0,4,20725.0,65.26570801717129
184,0,7,20726.0,56.402222429932856
184,0,4,20727.0,62.389170720664126
69,0,4,20728.0,66.17077210870656
94,0,4,20729.0,61.80730738127482
69,0,4,20730.0,64.91047117670387
69,0,7,20731.0,90.65382698377623
69,0,7,20732.0,59.37611002156582
94,0,7,20733.0,71.22339601422881
94,0,4,20734.0,69.33046516523723
94,0,7,20735.0,79.38105022924258
91,0,2,20736.0,59.31037228854077
72,0,2,20737.0,58.543512765190705
91,0,2,20738.0,62.389170720664126
